manual_click,small_target,small_area,method,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,cursor_x,cursor_y,cursor_z,inferred_idx,selection,success,wrong
1,1,1,4,1,1,1,0.0,1.231288,0.1254918,0.2512215,4.992108,0.05844624,0.9183322,0.1923591,-0.05568271,0.05793348,0.9967663,-0.02787049,-0.02898384,-0.03934568,0.9984163,-0.2098785,1.197503,4.995593,-1,0,0,0
1,1,1,4,1,1,2,0.054,1.231288,0.1254918,0.2512215,4.992108,0.06769183,0.862296,0.1725998,-0.007474464,-0.1674517,0.9858519,0.08402371,-0.003747118,-4.035613e-05,0.9964567,0.032083,0.06454539,4.869262,-1,0,0,0
1,1,1,4,1,1,3,0.105,1.231288,0.1254918,0.2512215,4.992108,0.06703366,0.8709093,0.1714068,-0.02161761,-0.1261513,0.9917755,0.06333636,-0.01003901,-0.01249268,0.9978635,-0.03630119,0.2678908,4.912215,-1,0,0,0
1,1,1,4,1,1,4,0.145,1.231288,0.1254918,0.2512215,4.992108,0.06575932,0.8780948,0.1709989,-0.02659742,-0.09832165,0.9947992,0.04931716,-0.01297003,-0.007013252,0.9986744,-0.06164929,0.4071084,4.936347,-1,0,0,0
1,1,1,4,1,1,5,0.203,1.231288,0.1254918,0.2512215,4.992108,0.0659868,0.8881582,0.172285,-0.01697447,-0.06989742,0.9974098,0.03502166,-0.008282887,-0.005992304,0.9993343,-0.01545759,0.5527866,4.957911,-1,0,0,0
1,1,1,4,1,1,6,0.256,1.231288,0.1254918,0.2512215,4.992108,0.06643314,0.894932,0.1745758,0.01156535,-0.07025746,0.9974619,0.03522401,0.005324186,0.01312536,0.9992791,0.1218857,0.5580674,4.957123,-1,0,0,0
1,1,1,4,1,1,7,0.299,1.231288,0.1254918,0.2512215,4.992108,0.06685759,0.8965436,0.1751881,0.005681751,-0.0739781,0.9972437,0.037031,0.002619979,0.006015226,0.9992926,0.09409383,0.5419196,4.955611,-1,0,0,0
1,1,1,4,1,1,8,0.353,1.231288,0.1254918,0.2512215,4.992108,0.06649324,0.9020804,0.1766213,-0.004839086,-0.03881449,0.9992347,0.01940856,-0.002439222,0.0009898348,0.9998082,0.04324941,0.7156407,4.976296,-1,0,0,0
1,1,1,4,1,1,9,0.395,1.231288,0.1254918,0.2512215,4.992108,0.0668135,0.9071952,0.1761065,-0.009708399,0.004760312,0.9999415,-0.002358767,-0.004864716,-0.004408546,0.9999757,0.02004963,0.9301248,4.992671,-1,0,0,0
1,1,1,4,1,1,10,0.45,1.231288,0.1254918,0.2512215,4.992108,0.06904587,0.9184176,0.1743785,-0.007799594,0.06729718,0.9977025,-0.03360653,-0.004399696,-0.01478553,0.9993161,0.03132358,1.243897,4.999709,-1,0,0,0
1,1,1,4,1,1,11,0.505,1.231288,0.1254918,0.2512215,4.992108,0.07165346,0.9290786,0.1733948,-0.006571531,0.09418327,0.9955332,-0.0470253,-0.004693353,-0.02977675,0.9984388,0.03981669,1.385364,4.996404,-1,0,0,0
1,1,1,4,1,1,12,0.547,1.231288,0.1254918,0.2512215,4.992108,0.07225083,0.9339126,0.1742144,0.0029465,0.09388375,0.9955788,-0.0470161,0.0002886615,-0.02520412,0.9985761,0.0865204,1.388581,4.995693,8,0,0,0
1,1,1,4,1,1,13,0.603,1.231288,0.1254918,0.2512215,4.992108,0.07220091,0.9354706,0.1759017,0.008638265,0.08308009,0.9965054,-0.04165761,0.003453444,-0.02087155,0.998908,0.1139912,1.337397,4.996812,8,0,0,0
1,1,1,4,1,1,14,0.644,1.231288,0.1254918,0.2512215,4.992108,0.07227777,0.9370441,0.1765167,0.009419098,0.08637594,0.9962181,-0.04331817,0.00380687,-0.02094077,0.9988346,0.1178473,1.35493,4.99621,8,0,0,0
1,1,1,4,1,1,15,0.698,1.231288,0.1254918,0.2512215,4.992108,0.07243847,0.9384287,0.1771744,0.01397912,0.09190691,0.9956695,-0.04611802,0.00619604,-0.01737216,0.9987657,0.1400759,1.383117,4.994682,8,0,0,0
1,1,1,4,1,1,16,0.755,1.231288,0.1254918,0.2512215,4.992108,0.07261376,0.9386897,0.1774448,0.0123483,0.09220485,0.9956635,-0.04626201,0.00529925,-0.01905692,0.9987335,0.1323594,1.384811,4.99483,3,0,0,0
