small_target,small_area,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,selection,success,wrong
0,0,1,1,1,0.0,1.608719,1.511321,1.039558,4.651368,0.1033634,0.8377939,0.1890179,-0.01526206,0.06684633,0.9976466,-0.03403974,-0.004245162,0.1001691,0.9943789,1,0,0
0,0,1,1,2,0.027,1.608719,1.511321,1.039558,4.651368,0.1032683,0.8378267,0.1890117,-0.01577528,0.06724373,0.9976119,-0.03426531,-0.004467546,0.1005512,0.9943315,1,0,0
0,0,1,1,3,0.082,1.608719,1.511321,1.039558,4.651368,0.1030125,0.8379356,0.1893447,-0.01832611,0.06650365,0.9976179,-0.03403361,-0.005725175,0.1019923,0.9941863,0,0,0
0,0,1,1,4,0.138,1.608719,1.511321,1.039558,4.651368,0.1027155,0.8383557,0.1898356,-0.01991748,0.06845369,0.9974555,-0.03509575,-0.006368755,0.1033795,0.9940021,0,0,0
0,0,1,1,5,0.18,1.608719,1.511321,1.039558,4.651368,0.1024632,0.8388131,0.1902746,-0.02043583,0.07003924,0.9973349,-0.03591254,-0.006545573,0.1033562,0.9939743,0,0,0
0,0,1,1,6,0.236,1.608719,1.511321,1.039558,4.651368,0.1019396,0.8393115,0.1909331,-0.02138432,0.07210628,0.9971677,-0.03699556,-0.006890952,0.1038883,0.9938767,0,0,0
0,0,1,1,7,0.277,1.608719,1.511321,1.039558,4.651368,0.1015324,0.8395286,0.191331,-0.02234705,0.07286526,0.9970914,-0.03742491,-0.007326334,0.1040024,0.9938456,0,0,0
0,0,1,1,8,0.333,1.608719,1.511321,1.039558,4.651368,0.1009812,0.8396372,0.191841,-0.02482608,0.07299309,0.9970234,-0.03761785,-0.008555324,0.1039525,0.9938338,0,0,0
0,0,1,1,9,0.375,1.608719,1.511321,1.039558,4.651368,0.100924,0.8396147,0.1923655,-0.0243234,0.07286733,0.997045,-0.03752983,-0.008307428,0.1040653,0.9938275,0,0,0
0,0,1,1,10,0.431,1.608719,1.511321,1.039558,4.651368,0.1040775,0.8409886,0.1945973,-0.005705234,0.08078543,0.9967152,-0.04050354,0.001367301,0.1039755,0.9937539,0,0,0
0,0,1,1,11,0.486,1.608719,1.511321,1.039558,4.651368,0.1150664,0.8496085,0.1966156,0.08440413,0.142166,0.9862377,-0.0678293,0.04775292,0.07729574,0.9935513,0,0,0
0,0,1,1,12,0.528,1.608719,1.511321,1.039558,4.651368,0.1259874,0.8576349,0.1981607,0.1612584,0.1620648,0.9735146,-0.07892006,0.08375148,0.03196624,0.9928421,0,0,0
0,0,1,1,13,0.584,1.608719,1.511321,1.039558,4.651368,0.1367174,0.8670838,0.1995823,0.2257192,0.1919062,0.9551036,-0.09655842,0.114563,0.004237559,0.9887031,0,0,0
