small_target,small_area,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,selection,success,wrong
0,1,1,1,1,0.0,1.143136,0.2509043,-0.2512216,4.987378,0.09378693,0.8221043,0.4181891,-0.02419024,-0.1911765,0.9812576,0.09537145,-0.0165987,0.04621719,0.9942297,0,0,0
0,1,1,1,2,0.027,1.143136,0.2509043,-0.2512216,4.987378,0.09317157,0.8224657,0.4174072,-0.02339268,-0.177388,0.9838629,0.08835056,-0.01620843,0.05009732,0.9946968,0,0,0
0,1,1,1,3,0.069,1.143136,0.2509043,-0.2512216,4.987378,0.09284455,0.822664,0.416849,-0.02555733,-0.1684259,0.985383,0.08370882,-0.01735969,0.05366651,0.9948927,0,0,0
0,1,1,1,4,0.124,1.143136,0.2509043,-0.2512216,4.987378,0.09414397,0.8227879,0.4173199,-0.01240623,-0.1691989,0.9855039,0.08449806,-0.01039997,0.04907234,0.9951602,0,0,0
0,1,1,1,5,0.18,1.143136,0.2509043,-0.2512216,4.987378,0.09535379,0.8225142,0.4183024,-0.005302748,-0.1834768,0.9830098,0.09194152,-0.006472364,0.04119924,0.9948907,0,0,0
0,1,1,1,6,0.222,1.143136,0.2509043,-0.2512216,4.987378,0.09535711,0.8221712,0.4186995,-0.01017044,-0.1927693,0.9811914,0.09655342,-0.009041115,0.04045271,0.9944642,0,0,0
0,1,1,1,7,0.278,1.143136,0.2509043,-0.2512216,4.987378,0.09484329,0.8217136,0.4188881,-0.01305278,-0.2000132,0.9797062,0.100132,-0.01097555,0.0437699,0.9939504,0,0,0
0,1,1,1,8,0.319,1.143136,0.2509043,-0.2512216,4.987378,0.09448358,0.8218631,0.4186508,-0.01375621,-0.1949373,0.9807192,0.09752727,-0.0113496,0.04516705,0.9941426,0,0,0
0,1,1,1,9,0.375,1.143136,0.2509043,-0.2512216,4.987378,0.09506372,0.8254248,0.4171908,0.007327414,-0.1282896,0.9917096,0.06437844,0.0007605104,0.04513236,0.9969041,0,0,0
0,1,1,1,10,0.417,1.143136,0.2509043,-0.2512216,4.987378,0.09475477,0.8307384,0.4133301,0.02881482,0.01357458,0.9994926,-0.006146475,0.01469442,0.04406894,0.9989015,0,0,0
0,1,1,1,11,0.473,1.143136,0.2509043,-0.2512216,4.987378,0.09335496,0.833869,0.409845,0.03394822,0.1126416,0.9930556,-0.05563689,0.01940986,0.04285224,0.9973422,0,0,0
0,1,1,1,12,0.528,1.143136,0.2509043,-0.2512216,4.987378,0.09342887,0.8324655,0.4108515,0.04860011,0.08863212,0.9948781,-0.04320174,0.02635477,0.04612906,0.9976528,0,0,0
0,1,1,1,13,0.57,1.143136,0.2509043,-0.2512216,4.987378,0.0939609,0.8307435,0.412337,0.05784875,0.0456121,0.9972829,-0.02149009,0.02994591,0.04516508,0.9982992,0,0,0
