small_target,small_area,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,selection,success,wrong
1,1,1,1,1,0.0,1.20212,0.1256108,0.1256505,4.996843,0.1179123,0.8775839,0.352532,-0.02794289,-0.199276,0.9795449,0.1001813,-0.01382886,-0.002131304,0.9948708,0,0,0
1,1,1,1,2,0.04,1.20212,0.1256108,0.1256505,4.996843,0.1177237,0.8775185,0.352576,-0.02834613,-0.1993683,0.9795145,0.1002227,-0.01407561,-0.001693709,0.994864,0,0,0
1,1,1,1,3,0.082,1.20212,0.1256108,0.1256505,4.996843,0.1175077,0.877328,0.3526288,-0.03007525,-0.2006391,0.9792035,0.1008799,-0.01488297,-0.00230254,0.9947847,0,0,0
1,1,1,1,4,0.138,1.20212,0.1256108,0.1256505,4.996843,0.1173293,0.8772616,0.3525776,-0.03051619,-0.198182,0.9796901,0.09961555,-0.01522188,-0.001141563,0.9949088,0,0,0
1,1,1,1,5,0.18,1.20212,0.1256108,0.1256505,4.996843,0.1172687,0.8772113,0.3525711,-0.03115734,-0.1979359,0.9797196,0.09948166,-0.01560667,-0.0005159248,0.9949169,0,0,0
1,1,1,1,6,0.235,1.20212,0.1256108,0.1256505,4.996843,0.117377,0.8772717,0.3526295,-0.02935453,-0.196206,0.9801232,0.09859413,-0.01475106,3.185123e-06,0.9950184,0,0,0
1,1,1,1,7,0.291,1.20212,0.1256108,0.1256505,4.996843,0.1174133,0.8774909,0.3525216,-0.02955936,-0.1947552,0.9804064,0.09785309,-0.01488572,0.0003366936,0.9950895,0,0,0
1,1,1,1,8,0.333,1.20212,0.1256108,0.1256505,4.996843,0.1175375,0.878306,0.3522266,-0.02758782,-0.1907793,0.9812452,0.0958358,-0.01388848,0.0003056843,0.9953002,0,0,0
1,1,1,1,9,0.389,1.20212,0.1256108,0.1256505,4.996843,0.1174904,0.8834648,0.3505602,-0.021156,-0.1533562,0.9879445,0.0768843,-0.01079656,0.002418494,0.9969787,0,0,0
1,1,1,1,10,0.43,1.20212,0.1256108,0.1256505,4.996843,0.1175916,0.8915012,0.3475747,-0.02048244,-0.08565199,0.9961146,0.04289987,-0.01011552,-0.003160467,0.9990231,0,0,0
1,1,1,1,11,0.486,1.20212,0.1256108,0.1256505,4.996843,0.1184514,0.9040492,0.3422837,-0.001621993,-0.002846849,0.9999946,0.001433204,-0.0007935911,-0.01218609,0.9999244,0,0,0
1,1,1,1,12,0.542,1.20212,0.1256108,0.1256505,4.996843,0.1186113,0.913831,0.3371918,0.01194309,0.05171727,0.9985904,-0.02590755,0.005798609,-0.006759156,0.9996247,0,0,0
1,1,1,1,13,0.583,1.20212,0.1256108,0.1256505,4.996843,0.1179223,0.919101,0.3337741,0.01701439,0.08256611,0.9964404,-0.04127703,0.00871998,0.004964323,0.9990973,0,0,0
1,1,1,1,14,0.639,1.20212,0.1256108,0.1256505,4.996843,0.1171413,0.9235782,0.3307991,0.006461917,0.09440424,0.995513,-0.04723308,0.003542379,0.006507489,0.9988564,0,0,0
