small_target,small_area,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,selection,success,wrong
1,1,1,1,1,0.0,1.144633,0.2509043,0.2512217,4.987378,0.2546344,0.8718317,0.382868,-0.05902721,-0.1812253,0.9816686,0.08762513,-0.03856884,0.09914018,0.9904571,1,0,0
1,1,1,1,2,0.013,1.144633,0.2509043,0.2512217,4.987378,0.2549741,0.8711893,0.3832006,-0.05494696,-0.1868416,0.9808522,0.09060691,-0.03693628,0.1004116,0.990123,1,0,0
1,1,1,1,3,0.069,1.144633,0.2509043,0.2512217,4.987378,0.2564519,0.8696752,0.384609,-0.03829732,-0.1947154,0.9801118,0.09535796,-0.02917075,0.1019723,0.9897766,0,0,0
1,1,1,1,4,0.111,1.144633,0.2509043,0.2512217,4.987378,0.2571387,0.8688434,0.3851286,-0.03587632,-0.2024193,0.9786416,0.09940474,-0.02824732,0.1007343,0.9895319,0,0,0
1,1,1,1,5,0.166,1.144633,0.2509043,0.2512217,4.987378,0.2575775,0.8683292,0.3854476,-0.02940657,-0.2131707,0.9765723,0.1051397,-0.02568032,0.1016957,0.9889107,0,0,0
1,1,1,1,6,0.222,1.144633,0.2509043,0.2512217,4.987378,0.2572711,0.8689771,0.3851,-0.03324313,-0.2039008,0.978427,0.1002943,-0.0269735,0.1003949,0.9895122,0,0,0
1,1,1,1,7,0.264,1.144633,0.2509043,0.2512217,4.987378,0.2566173,0.8708931,0.3844982,-0.03748552,-0.18283,0.9824297,0.08948623,-0.02788168,0.09921094,0.9906422,0,0,0
1,1,1,1,8,0.319,1.144633,0.2509043,0.2512217,4.987378,0.255978,0.8763146,0.3834012,-0.04002849,-0.1147435,0.9925883,0.05541713,-0.02519451,0.09075478,0.9940109,0,0,0
1,1,1,1,9,0.361,1.144633,0.2509043,0.2512217,4.987378,0.2563604,0.8824709,0.3825297,-0.03387178,-0.04329092,0.9984881,0.02034421,-0.01849419,0.07377479,0.9968958,0,0,0
1,1,1,1,10,0.417,1.144633,0.2509043,0.2512217,4.987378,0.2575633,0.8890971,0.381182,-0.01311397,0.03809145,0.9991882,-0.01941058,-0.005397022,0.06032207,0.9979756,0,0,0
