small_target,small_area,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,selection,success,wrong
1,1,1,1,1,0.0,1.603555,0.2511423,-0.1256505,4.992108,0.02223248,0.6678319,0.007601593,0.0004008757,-0.1445293,0.9895005,0.07212196,0.006942987,-0.09281847,0.9930433,0,0,0
1,1,1,1,2,0.027,1.603555,0.2511423,-0.1256505,4.992108,0.02118397,0.6675513,0.007375158,-0.01220606,-0.1504283,0.9885456,0.07567244,0.0009454191,-0.09305404,0.9927808,0,0,0
1,1,1,1,3,0.083,1.603555,0.2511423,-0.1256505,4.992108,0.02047795,0.6675603,0.006899383,-0.008373976,-0.1405734,0.9900348,0.07054511,0.002442599,-0.09373735,0.9930915,0,0,0
1,1,1,1,4,0.125,1.603555,0.2511423,-0.1256505,4.992108,0.01943471,0.666715,0.006807357,-0.008634396,-0.1456691,0.9892957,0.0731186,0.002412975,-0.0918164,0.993085,0,0,0
1,1,1,1,5,0.18,1.603555,0.2511423,-0.1256505,4.992108,0.0188391,0.6663184,0.006671503,-0.007539111,-0.151008,0.9885038,0.07574639,0.003254443,-0.09242237,0.9928292,0,0,0
1,1,1,1,6,0.222,1.603555,0.2511423,-0.1256505,4.992108,0.01848155,0.6668576,0.006601915,-0.01094236,-0.1486856,0.988824,0.07473641,0.001575023,-0.0941279,0.9927497,0,0,0
1,1,1,1,7,0.278,1.603555,0.2511423,-0.1256505,4.992108,0.02022482,0.6717552,0.007112607,0.008005284,-0.112011,0.9936747,0.05540274,0.009652854,-0.1008194,0.9933141,0,0,0
1,1,1,1,8,0.334,1.603555,0.2511423,-0.1256505,4.992108,0.0233206,0.6808299,0.007310126,0.03328895,-0.03601745,0.9987966,0.0159554,0.0186317,-0.1162741,0.9929142,0,0,0
1,1,1,1,9,0.375,1.603555,0.2511423,-0.1256505,4.992108,0.02505032,0.6869531,0.007693727,0.03931772,0.008155856,0.9991935,-0.006335966,0.01905566,-0.1161779,0.9930254,0,0,0
1,1,1,1,10,0.431,1.603555,0.2511423,-0.1256505,4.992108,0.02699295,0.6931401,0.008720867,0.0489445,0.0427569,0.9978859,-0.0241521,0.02176517,-0.1189641,0.9923661,0,0,0
1,1,1,1,11,0.473,1.603555,0.2511423,-0.1256505,4.992108,0.02786126,0.6963536,0.009580955,0.04966107,0.05408148,0.9973009,-0.02991676,0.02132055,-0.1232427,0.9916964,0,0,0
1,1,1,1,12,0.529,1.603555,0.2511423,-0.1256505,4.992108,0.02780475,0.69859,0.01049897,0.05121846,0.06251591,0.9967288,-0.03410347,0.02173755,-0.1185474,0.9921245,0,0,0
1,1,1,1,13,0.584,1.603555,0.2511423,-0.1256505,4.992108,0.02773859,0.6992011,0.01097626,0.05202254,0.0648412,0.9965386,-0.03534087,0.02194765,-0.1200137,0.9919002,0,0,0
1,1,1,1,14,0.626,1.603555,0.2511423,-0.1256505,4.992108,0.02748249,0.6995515,0.01121999,0.05235808,0.06508776,0.996505,-0.03548148,0.02210349,-0.1199073,0.9919046,0,0,0
1,1,1,1,15,0.682,1.603555,0.2511423,-0.1256505,4.992108,0.02704841,0.6996739,0.01116667,0.05174871,0.06670809,0.9964297,-0.03623693,0.02172664,-0.119281,0.9919611,0,0,0
1,1,1,1,16,0.724,1.603555,0.2511423,-0.1256505,4.992108,0.02662873,0.699623,0.01097452,0.04863102,0.06860922,0.9964576,-0.03698615,0.02008015,-0.1188443,0.9920206,0,0,0
1,1,1,1,17,0.779,1.603555,0.2511423,-0.1256505,4.992108,0.02614004,0.6991563,0.01118547,0.0463094,0.06910136,0.9965342,-0.03704926,0.01898012,-0.1166193,0.9923039,0,0,0
1,1,1,1,18,0.835,1.603555,0.2511423,-0.1256505,4.992108,0.02588728,0.6991572,0.01175442,0.04438981,0.06754912,0.996728,-0.03619579,0.01805204,-0.1183748,0.9921448,0,0,0
1,1,1,1,19,0.877,1.603555,0.2511423,-0.1256505,4.992108,0.02532607,0.6997077,0.01212706,0.04268996,0.07402413,0.9963423,-0.03927129,0.0169296,-0.1157264,0.9923601,0,0,0
1,1,1,1,20,0.878,1.603555,0.2511423,-0.1256505,4.992108,0.02532607,0.6997077,0.01212706,0.04268996,0.07402413,0.9963423,-0.03927129,0.0169296,-0.1157264,0.9923601,1,1,0
1,1,1,2,1,0.0,1.603555,0.0,0.0,5.0,0.01852866,0.668007,0.006463677,-0.002121155,-0.1453794,0.9893737,0.07264133,0.006031931,-0.09702369,0.9926094,0,0,0
1,1,1,2,2,0.054,1.603555,0.0,0.0,5.0,0.01942872,0.6706281,0.007954389,0.002002843,-0.1387054,0.9903316,0.06908759,0.007814736,-0.09780117,0.9927743,0,0,0
