manual_click,small_target,small_area,method,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,cursor_x,cursor_y,cursor_z,inferred_idx,selection,success,wrong
0,1,0,4,1,1,1,0.0,1.372154,0.5112213,-1.039559,4.863946,0.1382707,0.8394476,0.1501854,-0.02187812,0.06352997,0.9977401,-0.03231776,-0.009247524,0.05290345,0.9980337,0.03193363,1.14823,4.99963,-1,0,0,0
0,1,0,4,1,1,2,0.023,1.372154,0.5112213,-1.039559,4.863946,0.1381524,0.8403095,0.149877,-0.02217522,0.06800869,0.9974383,-0.03456758,-0.009271116,0.05309943,0.9979477,0.03032756,1.170995,4.999824,-1,0,0,0
0,1,0,4,1,1,3,0.076,1.372154,0.5112213,-1.039559,4.863946,0.1380439,0.8423458,0.1492029,-0.02431093,0.07836854,0.996628,-0.0397847,-0.01015786,0.05075506,0.9978667,0.01971983,1.223774,4.999905,-1,0,0,0
0,1,0,4,1,1,4,0.119,1.372154,0.5112213,-1.039559,4.863946,0.1378203,0.8422968,0.1492663,-0.02578345,0.07695411,0.9967012,-0.03911438,-0.01093005,0.05074311,0.9978856,0.01233886,1.216813,4.999957,-1,0,0,0
0,1,0,4,1,1,5,0.174,1.372154,0.5112213,-1.039559,4.863946,0.1372185,0.8421116,0.1493463,-0.02732956,0.07493176,0.9968141,-0.03816922,-0.01166475,0.05307378,0.9977927,0.004228741,1.206741,4.999993,-1,0,0,0
0,1,0,4,1,1,6,0.229,1.372154,0.5112213,-1.039559,4.863946,0.1368211,0.8413982,0.1495205,-0.02973532,0.071404,0.9970042,-0.03646836,-0.0129608,0.05305538,0.9978413,-0.007842287,1.188781,4.999981,-1,0,0,0
0,1,0,4,1,1,7,0.271,1.372154,0.5112213,-1.039559,4.863946,0.1365774,0.8413534,0.1494135,-0.03089846,0.07131168,0.9969754,-0.03646042,-0.01352561,0.05357273,0.9978064,-0.01375189,1.188304,4.999967,-1,0,0,0
0,1,0,4,1,1,8,0.326,1.372154,0.5112213,-1.039559,4.863946,0.1362783,0.8416868,0.1491867,-0.03293282,0.07250813,0.996824,-0.03710713,-0.01452868,0.05308346,0.9977946,-0.0239796,1.194526,4.999939,-1,0,0,0
0,1,0,4,1,1,9,0.366,1.372154,0.5112213,-1.039559,4.863946,0.1362552,0.8417809,0.1492419,-0.03238304,0.07262059,0.9968338,-0.03715616,-0.01423126,0.05361187,0.9977689,-0.02132444,1.195161,4.999952,-1,0,0,0
0,1,0,4,1,1,10,0.423,1.372154,0.5112213,-1.039559,4.863946,0.1363918,0.8416876,0.1494701,-0.03107518,0.07215295,0.9969094,-0.03689231,-0.01357475,0.05402671,0.9977654,-0.01480572,1.192751,4.999972,-1,0,0,0
0,1,0,4,1,1,11,0.477,1.372154,0.5112213,-1.039559,4.863946,0.1367221,0.8413093,0.1497594,-0.02900477,0.07110895,0.9970468,-0.03632049,-0.01254761,0.05459097,0.9977692,-0.004374161,1.187225,4.999982,-1,0,0,0
0,1,0,4,1,1,12,0.518,1.372154,0.5112213,-1.039559,4.863946,0.137854,0.8391806,0.150977,-0.01953087,0.06237298,0.9978618,-0.03171531,-0.007952563,0.057713,0.9977977,0.04295553,1.142244,4.999482,-1,0,0,0
0,1,0,4,1,1,13,0.575,1.372154,0.5112213,-1.039559,4.863946,0.1392506,0.8355975,0.1527327,-0.009249775,0.04004903,0.9991549,-0.02026349,-0.003455455,0.0580348,0.9981029,0.09441169,1.029738,4.996209,-1,0,0,0
0,1,0,4,1,1,14,0.63,1.372154,0.5112213,-1.039559,4.863946,0.1406998,0.8309866,0.1548598,0.008463004,0.0111116,0.9999024,-0.00527266,0.004579733,0.06422988,0.9979107,0.181596,0.8846818,4.986742,-1,0,0,0
0,1,0,4,1,1,15,0.671,1.372154,0.5112213,-1.039559,4.863946,0.1417146,0.8280942,0.1560004,0.01281007,-0.001444883,0.9999169,0.00112425,0.00634698,0.06295203,0.9979958,0.2035343,0.8211215,4.981468,-1,0,0,0
0,1,0,4,1,1,16,0.725,1.372154,0.5112213,-1.039559,4.863946,0.1427772,0.8232718,0.1577469,0.02339015,-0.03298776,0.999182,0.01723161,0.01058593,0.0658254,0.9976262,0.2553043,0.6645718,4.964689,-1,0,0,0
0,1,0,4,1,1,17,0.78,1.372154,0.5112213,-1.039559,4.863946,0.1442674,0.8169457,0.1602668,0.04045156,-0.07166901,0.9966078,0.03723117,0.01760429,0.072042,0.996551,0.3380856,0.4735533,4.93538,23,0,0,0
0,1,0,4,1,1,18,0.82,1.372154,0.5112213,-1.039559,4.863946,0.1471754,0.8148102,0.1614036,0.06089994,-0.07495233,0.9953257,0.03949917,0.02787367,0.06766875,0.9965359,0.4386318,0.4561015,4.924857,-1,0,0,0
0,1,0,4,1,1,19,0.875,1.372154,0.5112213,-1.039559,4.863946,0.1500911,0.8112067,0.1630207,0.07647441,-0.1040504,0.9916275,0.05458149,0.03474323,0.06677128,0.9956683,0.5149446,0.3147902,4.893999,-1,0,0,0
0,1,0,4,1,1,20,0.931,1.372154,0.5112213,-1.039559,4.863946,0.1518802,0.807507,0.1646579,0.08168722,-0.1283263,0.9883621,0.06701228,0.0364462,0.06848634,0.9947314,0.5406398,0.1967862,4.868395,24,0,0,0
0,1,0,4,1,1,21,0.97,1.372154,0.5112213,-1.039559,4.863946,0.1526292,0.8062204,0.165087,0.08793645,-0.1299741,0.9876102,0.06805629,0.03953779,0.06826121,0.994558,0.5709388,0.1879399,4.863102,24,0,0,0
0,1,0,4,1,1,22,1.026,1.372154,0.5112213,-1.039559,4.863946,0.1519293,0.8066253,0.164719,0.08308261,-0.1282291,0.9882584,0.06699447,0.03718283,0.0679764,0.9947404,0.5472972,0.1964175,4.867576,-1,1,0,1
0,1,0,4,1,1,23,1.068,1.372154,0.5112213,-1.039559,4.863946,0.1509372,0.8068802,0.1645553,0.07627637,-0.1281379,0.9888188,0.06666867,0.03385107,0.06686557,0.9949565,0.5140111,0.1969465,4.871311,23,0,0,0
0,1,0,4,1,1,24,1.124,1.372154,0.5112213,-1.039559,4.863946,0.1496782,0.8068669,0.1646899,0.07246727,-0.1312137,0.9887019,0.06819886,0.03159055,0.07054915,0.9946727,0.4945776,0.1823707,4.8703,23,0,0,0
0,1,0,4,1,1,25,1.125,1.372154,0.5112213,-1.039559,4.863946,0.1496888,0.8068297,0.1647888,0.07234401,-0.1308686,0.9887567,0.06801396,0.0315557,0.07033096,0.9947019,0.494004,0.1839718,4.870693,23,1,1,0
0,1,0,4,1,2,1,0.0,1.372154,1.039559,0.0,4.890738,0.1338328,0.8337945,0.1507731,-0.02169491,0.06372658,0.9977316,-0.03253283,-0.008708515,0.06649178,0.9972184,0.02839872,1.143496,4.999599,-1,0,0,0
0,1,0,4,1,2,2,0.036,1.372154,1.039559,0.0,4.890738,0.1333231,0.8352504,0.1500241,-0.02946217,0.0743664,0.9967957,-0.03805825,-0.01239887,0.06217192,0.9972625,-0.01002675,1.197084,4.999989,-1,0,0,0
0,1,0,4,1,2,3,0.076,1.372154,1.039559,0.0,4.890738,0.1327846,0.8356694,0.149848,-0.02868854,0.072822,0.9969323,-0.03729146,-0.0119674,0.06465583,0.9971388,-0.006786913,1.189953,4.999985,-1,0,0,0
0,1,0,4,1,2,4,0.13,1.372154,1.039559,0.0,4.890738,0.1320052,0.8366508,0.1493171,-0.03365391,0.07577081,0.9965572,-0.03893558,-0.01433298,0.06515361,0.9970123,-0.03179972,1.205453,4.999896,-1,0,0,0
0,1,0,4,1,2,5,0.17,1.372154,1.039559,0.0,4.890738,0.1317474,0.8376414,0.1489034,-0.03349185,0.08275637,0.9960068,-0.0424206,-0.01403776,0.0648689,0.9968929,-0.03136733,1.240688,4.999736,-1,0,0,0
0,1,0,4,1,2,6,0.226,1.372154,1.039559,0.0,4.890738,0.1318623,0.8382378,0.1487015,-0.03055558,0.08566852,0.995855,-0.04380244,-0.01240267,0.06656048,0.9967433,-0.01697852,1.255542,4.999663,-1,0,0,0
0,1,0,4,1,2,7,0.281,1.372154,1.039559,0.0,4.890738,0.1319987,0.8384408,0.1486671,-0.02953053,0.08687599,0.9957814,-0.04437343,-0.01184568,0.06667201,0.9967174,-0.011859,1.261656,4.999606,-1,0,0,0
0,1,0,4,1,2,8,0.321,1.372154,1.039559,0.0,4.890738,0.1319882,0.8384883,0.1486682,-0.03093309,0.08599173,0.9958155,-0.0439721,-0.01259723,0.06618163,0.9967586,-0.01869775,1.257384,4.999635,-1,0,0,0
0,1,0,4,1,2,9,0.379,1.372154,1.039559,0.0,4.890738,0.1319101,0.8384184,0.1486152,-0.03283241,0.08508602,0.9958325,-0.04358073,-0.01358166,0.0660473,0.9967718,-0.02802727,1.2529,4.999641,-1,0,0,0
