manual_click,small_target,small_area,method,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,cursor_x,cursor_y,cursor_z,inferred_idx,selection,success,wrong
0,1,0,0,1,1,1,0.0,1.344295,-1.536621,0.5226423,4.729233,0.1192573,0.6780943,0.09298409,-0.02159896,0.09007969,0.9957003,-0.04580055,-0.007221348,0.07878447,0.9958128,0.01282673,1.121969,4.999374,-1,0,0,0
0,1,0,0,1,1,2,0.042,1.344295,-1.536621,0.5226423,4.729233,0.1177803,0.679126,0.09179457,-0.02849028,0.1044498,0.994122,-0.0533039,-0.009884064,0.08272454,0.9950969,-0.0228811,1.194812,4.999945,-1,0,0,0
0,1,0,0,1,1,3,0.083,1.344295,-1.536621,0.5226423,4.729233,0.1169221,0.6802966,0.09072281,-0.03539335,0.1177138,0.9924166,-0.06022226,-0.01284384,0.08170109,0.9947529,-0.05813536,1.262516,4.999271,-1,0,0,0
0,1,0,0,1,1,4,0.139,1.344295,-1.536621,0.5226423,4.729233,0.1155324,0.6810428,0.08967879,-0.05121728,0.123495,0.9910226,-0.06373593,-0.02065035,0.07955135,0.9945768,-0.1380963,1.292592,4.997234,-1,0,0,0
0,1,0,0,1,1,5,0.195,1.344295,-1.536621,0.5226423,4.729233,0.1157535,0.6803783,0.09025129,-0.04345655,0.1176733,0.9921011,-0.06057224,-0.01674726,0.08375239,0.9945029,-0.09924566,1.262561,4.998623,-1,0,0,0
0,1,0,0,1,1,6,0.236,1.344295,-1.536621,0.5226423,4.729233,0.1169907,0.6807541,0.09069294,-0.03603287,0.1153861,0.992667,-0.05901593,-0.0135516,0.07675467,0.9952096,-0.06118935,1.25133,4.999362,-1,0,0,0
0,1,0,0,1,1,7,0.292,1.344295,-1.536621,0.5226423,4.729233,0.1172512,0.6803167,0.09102176,-0.03127228,0.1113605,0.9932879,-0.0568336,-0.01122438,0.07856917,0.9952241,-0.03729384,1.230651,4.999766,-1,0,0,0
0,1,0,0,1,1,8,0.334,1.344295,-1.536621,0.5226423,4.729233,0.1171844,0.6804045,0.09096426,-0.0314909,0.1122885,0.9931765,-0.05730987,-0.01128346,0.07880688,0.9951773,-0.03845898,1.235389,4.999727,-1,0,0,0
0,1,0,0,1,1,9,0.39,1.344295,-1.536621,0.5226423,4.729233,0.1170305,0.6802697,0.09105201,-0.03143238,0.1108054,0.993345,-0.05657637,-0.01125359,0.07984485,0.9951368,-0.03829604,1.227827,4.999776,-1,0,0,0
0,1,0,0,1,1,10,0.432,1.344295,-1.536621,0.5226423,4.729233,0.1171748,0.6801585,0.0911829,-0.02972933,0.10868,0.9936321,-0.05544043,-0.01050196,0.07959551,0.9952289,-0.02969281,1.217055,4.999882,-1,0,0,0
0,1,0,0,1,1,11,0.487,1.344295,-1.536621,0.5226423,4.729233,0.1174479,0.6802849,0.09112561,-0.0283058,0.1097747,0.9935533,-0.05591745,-0.009826215,0.0781987,0.9953199,-0.0224004,1.22264,4.999898,-1,0,0,0
0,1,0,0,1,1,12,0.543,1.344295,-1.536621,0.5226423,4.729233,0.1174126,0.6803145,0.09105696,-0.02883328,0.1103782,0.9934713,-0.0562421,-0.01005783,0.07834356,0.9952879,-0.0250548,1.225701,4.999871,-1,0,0,0
