small_target,small_area,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,selection,success,wrong
1,0,1,1,1,0.0,1.466902,-1.511321,1.039559,4.651368,0.05883633,0.9218442,0.1625555,-0.01525212,0.04868473,0.9986978,-0.02464636,-0.006609737,0.04155538,0.9988102,0,0,0
1,0,1,1,2,0.027,1.466902,-1.511321,1.039559,4.651368,0.05860439,0.9228932,0.161868,-0.02007096,0.06071613,0.9979532,-0.03074459,-0.008839726,0.03926221,0.9987168,0,0,0
1,0,1,1,3,0.082,1.466902,-1.511321,1.039559,4.651368,0.05814504,0.9244896,0.1610339,-0.02192998,0.08252971,0.9963473,-0.04174865,-0.009132623,0.04430534,0.9981035,0,0,0
1,0,1,1,4,0.124,1.466902,-1.511321,1.039559,4.651368,0.05822064,0.9247413,0.1612266,-0.02171805,0.08057158,0.9965122,-0.04075917,-0.009088158,0.04385632,0.9981646,0,0,0
1,0,1,1,5,0.18,1.466902,-1.511321,1.039559,4.651368,0.05861355,0.9250429,0.1619646,-0.0194052,0.0811741,0.996511,-0.04100319,-0.007951795,0.04304841,0.9981996,0,0,0
1,0,1,1,6,0.236,1.466902,-1.511321,1.039559,4.651368,0.05970589,0.9241681,0.1640764,-0.01470463,0.07081105,0.9973813,-0.03571234,-0.005826741,0.04297608,0.9984205,0,0,0
1,0,1,1,7,0.277,1.466902,-1.511321,1.039559,4.651368,0.06089474,0.923366,0.1657996,-0.01560355,0.05107931,0.9985727,-0.02582887,-0.006820589,0.03827572,0.9989101,0,0,0
1,0,1,1,8,0.333,1.466902,-1.511321,1.039559,4.651368,0.06265014,0.9231191,0.1671955,0.001626757,0.05189433,0.9986513,-0.02590795,0.001774788,0.03703855,0.9989763,0,0,0
1,0,1,1,9,0.375,1.466902,-1.511321,1.039559,4.651368,0.06289542,0.9229487,0.1678278,0.004883183,0.05791008,0.9983099,-0.02883626,0.003679633,0.0427628,0.9986622,0,0,0
1,0,1,1,10,0.431,1.466902,-1.511321,1.039559,4.651368,0.06308495,0.9231429,0.168347,-0.000574059,0.05250742,0.9986204,-0.02625484,0.0007063747,0.03780847,0.9989398,0,0,0
1,0,1,1,11,0.486,1.466902,-1.511321,1.039559,4.651368,0.06279397,0.9235647,0.1683306,0.001168189,0.05964888,0.9982187,-0.02978943,0.001794815,0.04056615,0.998731,0,0,0
1,0,1,1,12,0.528,1.466902,-1.511321,1.039559,4.651368,0.06228889,0.9240186,0.1681576,-0.005826272,0.06127437,0.998104,-0.03074331,-0.001694411,0.03971159,0.9987366,0,0,0
1,0,1,1,13,0.584,1.466902,-1.511321,1.039559,4.651368,0.06154857,0.9244409,0.1678666,-0.008138315,0.0658262,0.9977979,-0.03307377,-0.002677381,0.04219769,0.9985582,0,0,0
1,0,1,1,14,0.626,1.466902,-1.511321,1.039559,4.651368,0.06096672,0.9246038,0.1676591,-0.01280724,0.06693751,0.9976749,-0.03373219,-0.004965335,0.04285922,0.9984992,0,0,0
1,0,1,1,15,0.682,1.466902,-1.511321,1.039559,4.651368,0.05988099,0.9251151,0.1669124,-0.01920818,0.07922101,0.996672,-0.04005697,-0.007709653,0.04767273,0.9980298,0,0,0
1,0,1,1,16,0.723,1.466902,-1.511321,1.039559,4.651368,0.05955121,0.9253013,0.1666553,-0.02093261,0.08384969,0.9962586,-0.04243184,-0.008383035,0.04952437,0.9978359,0,0,0
1,0,1,1,17,0.779,1.466902,-1.511321,1.039559,4.651368,0.05919474,0.9256057,0.1662107,-0.02161038,0.08808342,0.9958786,-0.04457708,-0.008576392,0.05044221,0.9976948,0,0,0
1,0,1,1,18,0.835,1.466902,-1.511321,1.039559,4.651368,0.0587417,0.9264535,0.1651662,-0.0263909,0.09958661,0.9946789,-0.0504908,-0.01054752,0.05301612,0.9972606,0,0,0
1,0,1,1,19,0.877,1.466902,-1.511321,1.039559,4.651368,0.05802907,0.9268141,0.164318,-0.03045931,0.1205742,0.9922369,-0.06127306,-0.01127645,0.06526852,0.9959209,0,0,0
