manual_click,small_target,small_area,method,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,cursor_x,cursor_y,cursor_z,inferred_idx,selection,success,wrong
0,0,1,1,1,1,1,0.0,1.178527,-0.2509043,-0.2512216,4.987378,0.07289726,0.8105661,0.125102,-0.04310117,0.02172951,0.9988344,0.01882352,0.01511574,-0.4142498,-0.909843,-0.137015,0.9163936,4.989647,-1,0,0,0
0,0,1,1,1,1,2,0.028,1.178527,-0.2509043,-0.2512216,4.987378,0.07605064,0.8347499,0.1228038,-0.005757354,-0.1698563,0.985452,-0.08287997,0.02012213,-0.2021382,-0.9756363,0.04838498,0.0185439,4.85817,-1,0,0,0
0,0,1,1,1,1,3,0.083,1.178527,-0.2509043,-0.2512216,4.987378,0.07518029,0.8336073,0.1224379,-0.01149824,-0.1829124,0.983062,-0.08872326,0.02443754,-0.20367,-0.9747049,0.01997196,-0.04463899,4.842569,-1,0,0,0
0,0,1,1,1,1,4,0.125,1.178527,-0.2509043,-0.2512216,4.987378,0.07455642,0.833185,0.12181,-0.0179645,-0.1879627,0.9820119,-0.09046642,0.02845859,-0.2070237,-0.9737285,-0.01168698,-0.06918043,4.836222,-1,0,0,0
0,0,1,1,1,1,5,0.181,1.178527,-0.2509043,-0.2512216,4.987378,0.07398321,0.8322887,0.1211976,-0.02317907,-0.1925909,0.9810053,-0.092036,0.03204228,-0.2125724,-0.9722734,-0.03727595,-0.09214467,4.830008,-1,0,0,0
0,0,1,1,1,1,6,0.236,1.178527,-0.2509043,-0.2512216,4.987378,0.07382821,0.8335854,0.1216336,-0.02021008,-0.1698962,0.9852547,-0.08125778,0.02774562,-0.2083138,-0.9742858,-0.0233256,0.01686126,4.857945,-1,0,0,0
0,0,1,1,1,1,7,0.278,1.178527,-0.2509043,-0.2512216,4.987378,0.07278121,0.8378509,0.1217453,-0.02854747,-0.09854237,0.9947233,-0.04550728,0.02382095,-0.1986573,-0.9787221,-0.06517553,0.3616412,4.928783,44,0,0,0
0,0,1,1,1,1,8,0.334,1.178527,-0.2509043,-0.2512216,4.987378,0.07056858,0.8448515,0.1197312,-0.05012994,-0.02093699,0.9985232,-0.00573266,0.0265617,-0.1819805,-0.9829266,-0.1732389,0.7430242,4.976059,44,0,0,0
0,0,1,1,1,1,9,0.376,1.178527,-0.2509043,-0.2512216,4.987378,0.06973834,0.8481334,0.1187426,-0.03936429,-0.01407633,0.9991258,-0.003530984,0.02060694,-0.1728101,-0.9847333,-0.1218209,0.7796335,4.980808,44,0,0,0
0,0,1,1,1,1,10,0.431,1.178527,-0.2509043,-0.2512216,4.987378,0.06843738,0.8506858,0.1175479,-0.04202342,0.03087739,0.9986394,0.01884648,0.01803103,-0.1728941,-0.9845951,-0.1367748,1.001469,4.994184,37,0,0,0
0,0,1,1,1,1,11,0.487,1.178527,-0.2509043,-0.2512216,4.987378,0.06803669,0.8503136,0.1171257,-0.04471951,0.02419027,0.9987066,0.01583793,0.01989545,-0.1755055,-0.98415,-0.1502643,0.9683999,4.992372,37,0,0,0
0,0,1,1,1,1,12,0.529,1.178527,-0.2509043,-0.2512216,4.987378,0.06776248,0.8502479,0.1169848,-0.04456547,0.02110776,0.9987835,0.014259,0.02012351,-0.1731922,-0.9845792,-0.1497445,0.9532667,4.991663,37,0,0,0
0,0,1,1,1,1,13,0.584,1.178527,-0.2509043,-0.2512216,4.987378,0.06768072,0.8502601,0.1171698,-0.04246433,0.02683051,0.9987376,0.01689513,0.01859373,-0.1731389,-0.9845769,-0.1396409,0.9812535,4.993261,37,0,0,0
0,0,1,1,1,1,14,0.626,1.178527,-0.2509043,-0.2512216,4.987378,0.06751242,0.8504259,0.1167642,-0.04747316,0.02659982,0.9985183,0.01723383,0.02106791,-0.1739473,-0.9843788,-0.1642962,0.9803112,4.992469,37,0,0,0
0,0,1,1,1,1,15,0.683,1.178527,-0.2509043,-0.2512216,4.987378,0.06740228,0.8507016,0.1163711,-0.05097008,0.02846256,0.9982945,0.01844519,0.02263888,-0.1734357,-0.9844122,-0.1815476,0.9897194,4.992277,37,0,0,0
0,0,1,1,1,1,16,0.724,1.178527,-0.2509043,-0.2512216,4.987378,0.06723171,0.8504925,0.1160679,-0.05340866,0.02536369,0.9982505,0.01717353,0.02407874,-0.1751939,-0.9840896,-0.1935964,0.9743593,4.991153,36,0,0,0
0,0,1,1,1,1,17,0.78,1.178527,-0.2509043,-0.2512216,4.987378,0.06707563,0.8503588,0.1159647,-0.05473299,0.02531479,0.9981801,0.01726159,0.02473864,-0.1750209,-0.9841025,-0.2002292,0.9739911,4.990874,36,0,0,0
0,0,1,1,1,1,18,0.835,1.178527,-0.2509043,-0.2512216,4.987378,0.06679578,0.8502555,0.1160153,-0.05491745,0.02627908,0.998145,0.0177734,0.02473046,-0.1758383,-0.9839479,-0.2014253,0.9786046,4.991033,36,0,0,0
0,0,1,1,1,1,19,0.877,1.178527,-0.2509043,-0.2512216,4.987378,0.06675503,0.8501631,0.1160146,-0.05575385,0.02562605,0.9981157,0.01753058,0.02519649,-0.1760329,-0.9839056,-0.2055416,0.9753184,4.990718,36,0,0,0
0,0,1,1,1,1,20,0.933,1.178527,-0.2509043,-0.2512216,4.987378,0.06676687,0.8503447,0.1161291,-0.05410679,0.02683882,0.9981744,0.01795207,0.02430069,-0.1748066,-0.9841391,-0.1974962,0.9814283,4.991314,36,0,0,0
0,0,1,1,1,1,21,0.974,1.178527,-0.2509043,-0.2512216,4.987378,0.06676512,0.8503624,0.1161354,-0.05388475,0.02643702,0.9981971,0.01774379,0.02421965,-0.1751789,-0.9840787,-0.1964048,0.9794793,4.991272,36,0,0,0
0,0,1,1,1,1,22,0.989,1.178527,-0.2509043,-0.2512216,4.987378,0.06676893,0.8503619,0.1161229,-0.05484031,0.02591519,0.9981588,0.01757054,0.02473637,-0.1751696,-0.9840707,-0.2010625,0.9769276,4.990973,36,1,1,0
0,0,1,1,1,2,1,0.0,1.178527,0.0,0.1256505,4.998421,0.06676893,0.8503619,0.1161229,-0.05484031,0.02591519,0.9981588,0.01757054,0.02473637,-0.1751696,-0.9840707,-0.2010625,0.9769276,4.990973,-1,0,0,0
0,0,1,1,1,2,2,0.055,1.178527,0.0,0.1256505,4.998421,0.06889512,0.8219591,0.1174295,-0.04137364,-0.2075946,0.9773396,-0.09450915,0.04897158,-0.2760786,-0.9552227,-0.129577,-0.1738861,4.805793,-1,0,0,0
0,0,1,1,1,2,3,0.097,1.178527,0.0,0.1256505,4.998421,0.06936259,0.8195825,0.1184404,-0.03099874,-0.2141378,0.9763114,-0.09918373,0.04479795,-0.2751696,-0.9552159,-0.07919832,-0.2066693,4.797396,-1,0,0,0
0,0,1,1,1,2,4,0.152,1.178527,0.0,0.1256505,4.998421,0.06919117,0.8212623,0.1196361,-0.02436095,-0.1985111,0.9797959,-0.09270224,0.03883775,-0.2698163,-0.9576519,-0.04765979,-0.1309258,4.819374,-1,0,0,0
0,0,1,1,1,2,5,0.194,1.178527,0.0,0.1256505,4.998421,0.06891672,0.8226605,0.1191368,-0.03185975,-0.1931456,0.9806527,-0.08926391,0.04129895,-0.2652973,-0.959137,-0.08400529,-0.1044096,4.826123,-1,0,0,0
0,0,1,1,1,2,6,0.25,1.178527,0.0,0.1256505,4.998421,0.06868812,0.8257947,0.1190404,-0.0374135,-0.1602674,0.9863643,-0.07280757,0.03894736,-0.2580002,-0.9626101,-0.1113579,0.05453527,4.865748,-1,0,0,0
0,0,1,1,1,2,7,0.291,1.178527,0.0,0.1256505,4.998421,0.06843381,0.8314888,0.1206005,-0.03091401,-0.0878928,0.9956501,-0.03893527,0.0256706,-0.2419879,-0.9691579,-0.0810784,0.4064049,4.935953,44,0,0,0
0,0,1,1,1,2,8,0.347,1.178527,0.0,0.1256505,4.998421,0.06823893,0.8395795,0.1209705,-0.02934267,0.0003311378,0.9995694,0.003383826,0.01427836,-0.2195838,-0.9754833,-0.0745917,0.8411914,4.986551,44,0,0,0
0,0,1,1,1,2,9,0.403,1.178527,0.0,0.1256505,4.998421,0.06823674,0.8436412,0.1201039,-0.02751997,0.03929201,0.9988487,0.02213956,0.009245214,-0.2136922,-0.9766064,-0.06612602,1.035479,4.996855,30,0,0,0
0,0,1,1,1,2,10,0.445,1.178527,0.0,0.1256505,4.998421,0.06768364,0.8447776,0.1192954,-0.03247391,0.06426038,0.9974046,0.0349132,0.008873585,-0.2171382,-0.975476,-0.09119186,1.159165,4.999002,23,0,0,0
0,0,1,1,1,2,11,0.501,1.178527,0.0,0.1256505,4.998421,0.06725502,0.8465222,0.1195379,-0.01846771,0.07216499,0.9972217,0.03724049,0.001512007,-0.20827,-0.977361,-0.02312604,1.199698,4.999947,24,0,0,0
0,0,1,1,1,2,12,0.542,1.178527,0.0,0.1256505,4.998421,0.06720315,0.8470446,0.1192998,-0.02214941,0.07158425,0.9971886,0.03732537,0.003538077,-0.203978,-0.9782573,-0.04120248,1.197399,4.999829,24,0,0,0
0,0,1,1,1,2,13,0.598,1.178527,0.0,0.1256505,4.998421,0.06740103,0.8473641,0.1191406,-0.02481781,0.08416256,0.9961429,0.04378607,0.003363622,-0.2083405,-0.97707,-0.05418407,1.259685,4.999351,24,0,0,0
0,0,1,1,1,2,14,0.654,1.178527,0.0,0.1256505,4.998421,0.06807693,0.8482355,0.1195015,-0.01473404,0.08660705,0.9961336,0.04393644,-0.001671778,-0.2048797,-0.9777991,-0.004103854,1.272516,4.999473,17,0,0,0
0,0,1,1,1,2,15,0.695,1.178527,0.0,0.1256505,4.998421,0.06834862,0.848403,0.11948,-0.01448598,0.08831786,0.995987,0.04475057,-0.001970959,-0.204916,-0.9777541,-0.002625801,1.281119,4.999341,17,0,0,0
0,0,1,1,1,2,16,0.751,1.178527,0.0,0.1256505,4.998421,0.06863343,0.8486295,0.1194675,-0.01485951,0.09068014,0.9957692,0.04594685,-0.002069936,-0.2057414,-0.977525,-0.00418409,1.292998,4.999134,17,0,0,0
0,0,1,1,1,2,17,0.793,1.178527,0.0,0.1256505,4.998421,0.06916748,0.8492987,0.1197225,-0.01034812,0.09584949,0.9953421,0.04802752,-0.004725842,-0.2039446,-0.9777923,0.01844454,1.31912,4.998547,17,0,0,0
0,0,1,1,1,2,18,0.849,1.178527,0.0,0.1256505,4.998421,0.06935772,0.8488959,0.1196383,-0.01275545,0.09023623,0.9958387,0.04551229,-0.003046344,-0.2055658,-0.9775797,0.00685706,1.291046,4.999166,17,0,0,0
0,0,1,1,1,2,19,0.905,1.178527,0.0,0.1256505,4.998421,0.06942497,0.8484181,0.119668,-0.01223579,0.08952207,0.9959097,0.04510078,-0.003328855,-0.2077707,-0.9771316,0.009474434,1.287041,4.999233,17,0,0,0
0,0,1,1,1,2,20,0.905,1.178527,0.0,0.1256505,4.998421,0.06950159,0.848443,0.1197978,-0.01029829,0.09032544,0.995859,0.04529484,-0.004341659,-0.2073493,-0.9772082,0.0190438,1.291004,4.999135,17,1,1,0
0,0,1,1,1,3,1,0.0,1.178527,0.0,-0.2512216,4.993685,0.06950159,0.848443,0.1197978,-0.01029829,0.09032544,0.995859,0.04529484,-0.004341659,-0.2073493,-0.9772082,0.0190438,1.291004,4.999135,-1,0,0,0
0,0,1,1,1,3,2,0.014,1.178527,0.0,-0.2512216,4.993685,0.0718711,0.8241909,0.1195301,-0.01162671,-0.162654,0.9866146,-0.07659061,0.02874964,-0.2828281,-0.9556755,0.01595975,0.04200917,4.864032,-1,0,0,0
0,0,1,1,1,3,3,0.07,1.178527,0.0,-0.2512216,4.993685,0.07300427,0.8232675,0.1195179,-0.003867108,-0.1739153,0.984753,-0.08292361,0.02733428,-0.2907576,-0.9528046,0.05442574,-0.01226377,4.850511,-1,0,0,0
0,0,1,1,1,3,4,0.112,1.178527,0.0,-0.2512216,4.993685,0.0735531,0.8219799,0.1195359,-0.004849955,-0.1847518,0.9827732,-0.08790541,0.02976606,-0.2944835,-0.9511394,0.05027205,-0.06487685,4.837102,-1,0,0,0
0,0,1,1,1,3,5,0.166,1.178527,0.0,-0.2512216,4.993685,0.07355678,0.8201009,0.1193551,-0.01110201,-0.1906411,0.981597,-0.08963587,0.03415994,-0.2997966,-0.9491683,0.02028511,-0.09466809,4.829433,-1,0,0,0
