small_target,small_area,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,selection,success,wrong
1,1,1,1,1,0.0,1.65028,0.2512216,0.0,4.993685,0.08618379,0.8301754,0.1786198,-0.008684486,-0.1741002,0.9846897,0.08531819,0.01939029,-0.2688898,0.9591888,1,0,0
1,1,1,1,2,0.027,1.65028,0.2512216,0.0,4.993685,0.08575015,0.8298672,0.178725,-0.01175046,-0.1760014,0.9843198,0.08665377,0.01819977,-0.2692187,0.9590001,1,0,0
1,1,1,1,3,0.069,1.65028,0.2512216,0.0,4.993685,0.08518394,0.8297319,0.1789911,-0.01563683,-0.1792778,0.9836742,0.08880679,0.0166207,-0.2675754,0.9592917,0,0,0
1,1,1,1,4,0.125,1.65028,0.2512216,0.0,4.993685,0.08505259,0.8296053,0.1792104,-0.0151446,-0.1788398,0.9837617,0.0885169,0.01685041,-0.2681353,0.9591581,0,0,0
1,1,1,1,5,0.18,1.65028,0.2512216,0.0,4.993685,0.08508673,0.8294451,0.1795297,-0.01468716,-0.1792252,0.9836984,0.08864079,0.01713458,-0.268246,0.9591107,0,0,0
1,1,1,1,6,0.222,1.65028,0.2512216,0.0,4.993685,0.0852031,0.8292948,0.1796789,-0.014137,-0.1781992,0.9838929,0.08804888,0.01734823,-0.2692092,0.9588914,0,0,0
1,1,1,1,7,0.278,1.65028,0.2512216,0.0,4.993685,0.08510596,0.8289025,0.1798974,-0.01360828,-0.1783894,0.9838659,0.088068,0.01763779,-0.2692955,0.9588603,0,0,0
1,1,1,1,8,0.32,1.65028,0.2512216,0.0,4.993685,0.08497325,0.8288443,0.1800249,-0.01355083,-0.177444,0.9840376,0.08758845,0.01759159,-0.2699105,0.958732,0,0,0
1,1,1,1,9,0.375,1.65028,0.2512216,0.0,4.993685,0.08549782,0.8306977,0.1797656,-0.009086799,-0.1611079,0.986895,0.07895552,0.01784777,-0.2741595,0.9582713,0,0,0
1,1,1,1,10,0.431,1.65028,0.2512216,0.0,4.993685,0.08658732,0.8351823,0.1783978,0.00831732,-0.1145261,0.9933854,0.05392699,0.01997927,-0.2781159,0.9588245,0,0,0
1,1,1,1,11,0.473,1.65028,0.2512216,0.0,4.993685,0.08690985,0.840163,0.1762221,0.0204521,-0.05895496,0.9980511,0.02546138,0.01805994,-0.2791257,0.9597471,0,0,0
1,1,1,1,12,0.528,1.65028,0.2512216,0.0,4.993685,0.08594278,0.8458769,0.1736141,0.01886487,0.002682741,0.9998184,-0.003889539,0.00869769,-0.2756274,0.9612173,0,0,0
1,1,1,1,13,0.57,1.65028,0.2512216,0.0,4.993685,0.0852616,0.8483322,0.1723961,0.02706183,0.02501591,0.9993207,-0.01570131,0.009649812,-0.2701418,0.9626441,0,0,0
