small_target,small_area,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,selection,success,wrong
0,1,1,1,1,0.0,1.649185,0.1254918,-0.2512217,4.992108,0.01723666,0.8738403,0.1948146,-0.001409004,-0.1749256,0.9845806,0.08780475,7.83205e-05,-0.008912012,0.9960979,0,0,0
0,1,1,1,2,0.04,1.649185,0.1254918,-0.2512217,4.992108,0.01731677,0.8731482,0.1951084,0.004667384,-0.1827735,0.983144,0.09175247,0.003082156,-0.008014481,0.9957448,0,0,0
0,1,1,1,3,0.096,1.649185,0.1254918,-0.2512217,4.992108,0.01754925,0.8725189,0.1953027,0.0061072,-0.1894616,0.9818692,0.09513608,0.003814965,-0.007819495,0.9954262,0,0,0
0,1,1,1,4,0.152,1.649185,0.1254918,-0.2512217,4.992108,0.01762707,0.8719516,0.1954288,0.00579117,-0.1955719,0.9806722,0.09823795,0.003630131,-0.007297239,0.9951295,0,0,0
0,1,1,1,5,0.193,1.649185,0.1254918,-0.2512217,4.992108,0.01761113,0.8719716,0.1953534,0.005467631,-0.1935701,0.9810712,0.09722482,0.003425508,-0.00694638,0.9952322,0,0,0
0,1,1,1,6,0.249,1.649185,0.1254918,-0.2512217,4.992108,0.01703072,0.8737757,0.1949009,0.002466513,-0.1758672,0.9844108,0.08826817,0.0018242,-0.006613713,0.9960731,0,0,0
0,1,1,1,7,0.291,1.649185,0.1254918,-0.2512217,4.992108,0.01675447,0.8772905,0.193344,0.007363463,-0.132212,0.9911941,0.06623446,0.00399226,-0.004554863,0.9977857,0,0,0
0,1,1,1,8,0.347,1.649185,0.1254918,-0.2512217,4.992108,0.0171879,0.8813766,0.1915576,0.02210663,-0.08994591,0.9957013,0.04499161,0.01118559,-0.002671646,0.9989212,0,0,0
0,1,1,1,9,0.402,1.649185,0.1254918,-0.2512217,4.992108,0.01697931,0.8842621,0.1901578,0.02931622,-0.06277336,0.9975972,0.03142682,0.01462129,0.001451736,0.9993981,0,0,0
0,1,1,1,10,0.444,1.649185,0.1254918,-0.2512217,4.992108,0.01684667,0.8850657,0.1895508,0.0276151,-0.05729147,0.9979755,0.02865188,0.01383188,-0.0006047897,0.9994936,0,0,0
0,1,1,1,11,0.5,1.649185,0.1254918,-0.2512217,4.992108,0.01634712,0.8861324,0.1887992,0.02735945,-0.04969629,0.9983896,0.02490468,0.01360038,0.003408924,0.9995915,0,0,0
0,1,1,1,12,0.542,1.649185,0.1254918,-0.2512217,4.992108,0.01611492,0.8870163,0.1878867,0.02587762,-0.03597005,0.9990178,0.01802604,0.01289096,0.002832608,0.9997504,0,0,0
0,1,1,1,13,0.597,1.649185,0.1254918,-0.2512217,4.992108,0.01573686,0.8887831,0.1866852,0.02665992,-0.02208698,0.9994006,0.01109957,0.01328668,0.004088701,0.9998418,0,0,0
0,1,1,1,14,0.653,1.649185,0.1254918,-0.2512217,4.992108,0.01590963,0.8896004,0.1858677,0.03147306,-0.01578174,0.99938,0.00797237,0.01569846,0.00510627,0.9998319,0,0,0
0,1,1,1,15,0.695,1.649185,0.1254918,-0.2512217,4.992108,0.01578766,0.890125,0.1854095,0.02917588,-0.01213946,0.9995006,0.006145178,0.01455846,0.005124224,0.999862,0,0,0
0,1,1,1,16,0.751,1.649185,0.1254918,-0.2512217,4.992108,0.01567711,0.8905635,0.1848716,0.02885171,-0.009333274,0.9995402,0.004745315,0.014402,0.005420244,0.9998704,0,0,0
0,1,1,1,17,0.792,1.649185,0.1254918,-0.2512217,4.992108,0.01537615,0.8910378,0.1841961,0.02603753,-0.004960373,0.9996486,0.002548976,0.01300666,0.005268847,0.9998983,0,0,0
0,1,1,1,18,0.848,1.649185,0.1254918,-0.2512217,4.992108,0.01519254,0.8916689,0.1832921,0.02666986,0.004258511,0.9996352,-0.002063049,0.01334658,0.00497654,0.9998964,0,0,0
0,1,1,1,19,0.904,1.649185,0.1254918,-0.2512217,4.992108,0.01505765,0.8918605,0.1829086,0.02599147,0.005290137,0.9996482,-0.002581806,0.01300964,0.004882561,0.9999002,0,0,0
0,1,1,1,20,0.946,1.649185,0.1254918,-0.2512217,4.992108,0.01505271,0.8920693,0.182252,0.02687886,0.01013753,0.9995873,-0.005008016,0.01346377,0.00455432,0.9998865,0,0,0
0,1,1,1,21,1.001,1.649185,0.1254918,-0.2512217,4.992108,0.01505214,0.8920124,0.1818734,0.0268643,0.007431072,0.9996115,-0.00365885,0.0134491,0.004243694,0.9998938,0,0,0
0,1,1,1,22,1.043,1.649185,0.1254918,-0.2512217,4.992108,0.01487558,0.8917226,0.181662,0.02765992,0.006438615,0.9995967,-0.003146851,0.01384809,0.005258294,0.9998853,0,0,0
0,1,1,1,23,1.099,1.649185,0.1254918,-0.2512217,4.992108,0.0145321,0.8915819,0.1813174,0.02766185,0.005989066,0.9995994,-0.002901711,0.01385215,0.006726655,0.9998772,0,0,0
0,1,1,1,24,1.1,1.649185,0.1254918,-0.2512217,4.992108,0.0145321,0.8915819,0.1813174,0.02766185,0.005989066,0.9995994,-0.002901711,0.01385215,0.006726655,0.9998772,1,1,0
0,1,1,2,1,0.0,1.649185,0.0,-0.2512217,4.993685,0.01163342,0.8739084,0.1879551,0.00379145,-0.1915217,0.9814811,0.09620266,0.002126277,-0.0022939,0.9953569,0,0,0
0,1,1,2,2,0.055,1.649185,0.0,-0.2512217,4.993685,0.01121414,0.8739586,0.1877987,0.001208244,-0.1949019,0.980822,0.09791986,0.0008398593,-0.002366204,0.9951912,0,0,0
0,1,1,2,3,0.096,1.649185,0.0,-0.2512217,4.993685,0.0108753,0.8741602,0.1875468,0.001005384,-0.1884416,0.9820839,0.09464504,0.0006114543,-0.001120154,0.9955103,0,0,0
0,1,1,2,4,0.152,1.649185,0.0,-0.2512217,4.993685,0.01035324,0.875158,0.1867071,0.002849685,-0.1724374,0.9850163,0.08654659,0.001226902,0.002340343,0.9962443,0,0,0
