manual_click,small_target,small_area,method,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,cursor_x,cursor_y,cursor_z,inferred_idx,selection,success,wrong
0,0,0,4,1,1,1,0.0,1.320292,1.536621,0.5226423,4.729233,0.0005605676,0.7631077,0.00638891,0.01384489,0.08067826,0.996644,-0.03752075,0.01643699,0.2403593,0.9698193,0.06992108,1.167292,4.999404,-1,0,0,0
0,0,0,4,1,1,2,0.038,1.320292,1.536621,0.5226423,4.729233,-0.001535308,0.762569,0.00496028,0.001659406,0.08545659,0.9963405,-0.04124223,0.01135,0.2463444,0.9682379,0.006783916,1.190995,4.999987,-1,0,0,0
0,0,0,4,1,1,3,0.09,1.320292,1.536621,0.5226423,4.729233,-0.003607632,0.7628105,0.003307618,-0.01405128,0.09390178,0.9954823,-0.04726892,0.004949512,0.2498966,0.9671054,-0.0741268,1.234075,4.999335,-1,0,0,0
0,0,0,4,1,1,4,0.131,1.320292,1.536621,0.5226423,4.729233,-0.004579565,0.7628894,0.002799712,-0.02833026,0.09466103,0.9951064,-0.04943067,-0.001850508,0.2503689,0.966886,-0.1467823,1.238037,4.9977,-1,0,0,0
0,0,0,4,1,1,5,0.188,1.320292,1.536621,0.5226423,4.729233,-0.004426584,0.7627007,0.003098607,-0.02314945,0.09724627,0.9949911,-0.05003312,0.001068729,0.2519847,0.9664364,-0.1206445,1.250909,4.998285,-1,0,0,0
0,0,0,4,1,1,6,0.231,1.320292,1.536621,0.5226423,4.729233,-0.003968164,0.7629207,0.003359642,-0.0169488,0.100933,0.9947488,-0.0510382,0.00454765,0.2521433,0.9663324,-0.08908046,1.269779,4.99872,-1,0,0,0
0,0,0,4,1,1,7,0.283,1.320292,1.536621,0.5226423,4.729233,-0.000288515,0.7660132,0.004441768,0.03068756,0.1391637,0.9897938,-0.06357351,0.03258096,0.2530979,0.9647996,0.1542985,1.467044,4.990479,-1,0,0,0
0,0,0,4,1,1,8,0.339,1.320292,1.536621,0.5226423,4.729233,0.01198877,0.7728689,0.009878878,0.1555037,0.1752027,0.9721742,-0.06679735,0.0972164,0.2388193,0.9638737,0.7965776,1.656849,4.914953,-1,0,0,0
0,0,0,4,1,1,9,0.38,1.320292,1.536621,0.5226423,4.729233,0.01961812,0.7773579,0.01222139,0.2136976,0.2038063,0.9554037,-0.07550295,0.128831,0.2269648,0.9623871,1.099393,1.807154,4.839701,-1,0,0,0
0,0,0,4,1,1,10,0.435,1.320292,1.536621,0.5226423,4.729233,0.03214214,0.7828984,0.01569574,0.2945119,0.205095,0.9333803,-0.07125307,0.1680263,0.2022899,0.9621689,1.517734,1.817449,4.7239,6,0,0,0
0,0,0,4,1,1,11,0.477,1.320292,1.536621,0.5226423,4.729233,0.03330192,0.7827302,0.01545903,0.2990981,0.1997801,0.9330746,-0.06899606,0.1694174,0.1973784,0.9631091,1.54128,1.789971,4.719787,6,1,0,1
0,0,0,4,1,1,12,0.533,1.320292,1.536621,0.5226423,4.729233,0.033248,0.7823312,0.01439713,0.3018525,0.2032579,0.931435,-0.07015362,0.1713503,0.1991144,0.9623258,1.555858,1.807609,4.712761,10,0,0,0
