small_target,small_area,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,selection,success,wrong
0,1,1,1,1,0.0,1.456896,-0.2511423,0.1256505,4.992108,0.0994231,0.8104899,0.1552623,-0.0112522,-0.1681352,0.9856997,0.08454146,-0.001695752,-0.04658385,0.995329,0,0,0
0,1,1,1,2,0.027,1.456896,-0.2511423,0.1256505,4.992108,0.09885596,0.8101702,0.1550827,-0.01329152,-0.1693249,0.9854707,0.08518861,-0.002752364,-0.0458549,0.9953053,0,0,0
0,1,1,1,3,0.083,1.456896,-0.2511423,0.1256505,4.992108,0.0973845,0.8092953,0.154804,-0.01919583,-0.1746253,0.9844478,0.08799722,-0.005707472,-0.04452823,0.9951085,0,0,0
0,1,1,1,4,0.138,1.456896,-0.2511423,0.1256505,4.992108,0.09686235,0.8090093,0.1546307,-0.01693812,-0.1765499,0.9841459,0.08891694,-0.004561662,-0.04419846,0.9950475,0,0,0
0,1,1,1,5,0.18,1.456896,-0.2511423,0.1256505,4.992108,0.0965906,0.8089783,0.1545872,-0.01670923,-0.1779063,0.9839056,0.08959927,-0.00438103,-0.04459438,0.9949693,0,0,0
0,1,1,1,6,0.236,1.456896,-0.2511423,0.1256505,4.992108,0.09653289,0.8107533,0.1541345,-0.01435405,-0.1650665,0.986178,0.08306544,-0.003337591,-0.04640434,0.9954575,0,0,0
0,1,1,1,7,0.278,1.456896,-0.2511423,0.1256505,4.992108,0.09661533,0.8134421,0.1538916,-0.02123031,-0.1457797,0.9890893,0.07356023,-0.006653159,-0.05424115,0.9957924,0,0,0
0,1,1,1,8,0.334,1.456896,-0.2511423,0.1256505,4.992108,0.09703977,0.8197596,0.1541349,-0.01613027,-0.09369873,0.9954699,0.04728899,-0.005365788,-0.05739778,0.9972163,0,0,0
0,1,1,1,9,0.375,1.456896,-0.2511423,0.1256505,4.992108,0.09708473,0.8250471,0.1546252,-0.009761654,-0.05993879,0.9981543,0.03022491,-0.003048539,-0.06085534,0.9976842,0,0,0
0,1,1,1,10,0.431,1.456896,-0.2511423,0.1256505,4.992108,0.09691878,0.8319962,0.1556381,-0.01949203,-0.03470654,0.9992074,0.01798406,-0.008535297,-0.06853189,0.9974504,0,0,0
0,1,1,1,11,0.487,1.456896,-0.2511423,0.1256505,4.992108,0.09557993,0.8374891,0.156466,-0.03854917,-0.01461495,0.9991498,0.008600716,-0.01873812,-0.0678606,0.9974818,0,0,0
