small_target,small_area,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,selection,success,wrong
0,0,1,1,1,0.0,1.129659,0.5112213,1.039559,4.863946,0.1313536,0.8597904,0.3434192,-0.02192351,0.06812805,0.9974357,-0.03577613,0.00149329,0.3455389,0.937721,0,0,0
0,0,1,1,2,0.054,1.129659,0.5112213,1.039559,4.863946,0.1307774,0.859891,0.3426104,-0.03162641,0.07538636,0.9966527,-0.04087101,-0.001787528,0.3459082,0.937376,0,0,0
0,0,1,1,3,0.096,1.129659,0.5112213,1.039559,4.863946,0.130804,0.8598487,0.3426761,-0.02890948,0.07296904,0.9969151,-0.03926264,-0.0009403229,0.3457018,0.9375222,0,0,0
0,0,1,1,4,0.152,1.129659,0.5112213,1.039559,4.863946,0.1309781,0.8599495,0.3427037,-0.02972605,0.07318075,0.9968756,-0.03950124,-0.001363084,0.3438933,0.9381765,0,0,0
0,0,1,1,5,0.193,1.129659,0.5112213,1.039559,4.863946,0.1308481,0.8593705,0.3431415,-0.02566369,0.06958859,0.9972456,-0.03711053,6.979703e-05,0.3475359,0.936932,0,0,0
0,0,1,1,6,0.249,1.129659,0.5112213,1.039559,4.863946,0.1307606,0.8591669,0.3433672,-0.02378214,0.067329,0.9974474,-0.03572046,0.0006118863,0.348934,0.936466,0,0,0
0,0,1,1,7,0.291,1.129659,0.5112213,1.039559,4.863946,0.1307976,0.8592407,0.3433228,-0.02462392,0.06789581,0.9973885,-0.03613409,0.0002774597,0.3479233,0.9368264,0,0,0
0,0,1,1,8,0.347,1.129659,0.5112213,1.039559,4.863946,0.1309374,0.8591558,0.3434861,-0.02240081,0.06622557,0.9975532,-0.03496258,0.001010016,0.3474241,0.9370556,0,0,0
0,0,1,1,9,0.402,1.129659,0.5112213,1.039559,4.863946,0.1331945,0.860958,0.3443805,-0.002707668,0.07043825,0.9975125,-0.03367084,0.01049004,0.333692,0.9420223,0,0,0
0,0,1,1,10,0.444,1.129659,0.5112213,1.039559,4.863946,0.1371777,0.8650823,0.3451276,0.03451218,0.09303012,0.995065,-0.03895384,0.03082386,0.308644,0.9498797,0,0,0
0,0,1,1,11,0.5,1.129659,0.5112213,1.039559,4.863946,0.1447417,0.8743169,0.3439022,0.08788018,0.1630472,0.9826967,-0.06789801,0.06357314,0.2542012,0.9626682,0,0,0
0,0,1,1,12,0.542,1.129659,0.5112213,1.039559,4.863946,0.1495865,0.8778702,0.3440828,0.1221884,0.1948501,0.9731924,-0.08063842,0.08307378,0.2362707,0.9647654,0,0,0
0,0,1,1,13,0.597,1.129659,0.5112213,1.039559,4.863946,0.1525168,0.8791223,0.3446667,0.1300281,0.1714067,0.9765821,-0.06966446,0.08280008,0.2192398,0.969652,0,0,0
0,0,1,1,14,0.653,1.129659,0.5112213,1.039559,4.863946,0.1508148,0.8800223,0.3428594,0.1017897,0.1819067,0.9780331,-0.07812348,0.06985815,0.216485,0.9706445,0,0,0
0,0,1,1,15,0.695,1.129659,0.5112213,1.039559,4.863946,0.1479478,0.880072,0.3408946,0.07083903,0.2000654,0.9772183,-0.0899783,0.0573998,0.2242917,0.9686602,0,0,0
0,0,1,1,16,0.751,1.129659,0.5112213,1.039559,4.863946,0.1451558,0.8813447,0.3375835,0.04874913,0.2401169,0.9695191,-0.111654,0.05266691,0.2363182,0.9638015,0,0,0
0,0,1,1,17,0.793,1.129659,0.5112213,1.039559,4.863946,0.1449422,0.8823954,0.336302,0.04680662,0.2542991,0.9659923,-0.1190313,0.05324858,0.2343473,0.9633678,0,0,0
0,0,1,1,18,0.848,1.129659,0.5112213,1.039559,4.863946,0.1467086,0.8831614,0.3368071,0.06051997,0.253496,0.9654414,-0.1174475,0.05903716,0.2273753,0.9648944,0,0,0
0,0,1,1,19,0.904,1.129659,0.5112213,1.039559,4.863946,0.1487195,0.8832914,0.3378957,0.07844193,0.2416819,0.9671798,-0.1099037,0.06581249,0.2219555,0.9666052,0,0,0
0,0,1,1,20,0.946,1.129659,0.5112213,1.039559,4.863946,0.1496299,0.8838111,0.3380282,0.08181676,0.2400192,0.9673142,-0.1090521,0.06671237,0.2169127,0.967784,0,0,0
0,0,1,1,21,1.001,1.129659,0.5112213,1.039559,4.863946,0.1500988,0.8843716,0.3377211,0.08748786,0.2483447,0.9647128,-0.1125945,0.07047052,0.2168019,0.9671366,0,0,0
0,0,1,1,22,1.043,1.129659,0.5112213,1.039559,4.863946,0.1502301,0.8844571,0.3376752,0.08546145,0.2464448,0.9653814,-0.1120171,0.06900332,0.214693,0.9677797,0,0,0
0,0,1,1,23,1.099,1.129659,0.5112213,1.039559,4.863946,0.1502311,0.8849022,0.3373182,0.08440332,0.2508315,0.9643441,-0.114347,0.06893971,0.2142981,0.9675992,0,0,0
0,0,1,1,24,1.141,1.129659,0.5112213,1.039559,4.863946,0.1503094,0.8851644,0.3370699,0.08125299,0.2515493,0.9644278,-0.1152654,0.0670821,0.2110858,0.9683267,0,0,0
0,0,1,1,25,1.196,1.129659,0.5112213,1.039559,4.863946,0.1503555,0.885297,0.3370036,0.08115192,0.2523379,0.9642302,-0.115748,0.06698709,0.2099596,0.9685205,0,0,0
