manual_click,small_target,small_area,method,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,cursor_x,cursor_y,cursor_z,inferred_idx,selection,success,wrong
0,1,1,4,1,1,1,0.0,1.172553,0.2509043,-0.2512216,4.987378,0.08565583,0.8718868,0.3126463,0.03519,0.1386486,0.9897162,0.06225164,-0.03558958,-0.2668099,-0.9610779,0.2517164,1.526166,4.983088,-1,0,0,0
0,1,1,4,1,1,2,0.037,1.172553,0.2509043,-0.2512216,4.987378,0.08462327,0.7651389,0.3233514,-0.0191738,-0.1633908,0.9863751,-0.07651474,0.03095071,-0.2634868,-0.9611256,-0.003511071,0.01409638,4.857327,-1,0,0,0
0,1,1,4,1,1,3,0.09,1.172553,0.2509043,-0.2512216,4.987378,0.08359335,0.7672121,0.32195,-0.02828697,-0.1664357,0.9856465,-0.07670213,0.03596584,-0.2658812,-0.9602762,-0.04647478,0.00191319,4.854114,-1,0,0,0
0,1,1,4,1,1,4,0.132,1.172553,0.2509043,-0.2512216,4.987378,0.08277132,0.7767467,0.3203831,-0.03425115,-0.1369945,0.9899795,-0.06183138,0.03445486,-0.2597002,-0.9630917,-0.0752174,0.1448386,4.886817,-1,0,0,0
0,1,1,4,1,1,5,0.187,1.172553,0.2509043,-0.2512216,4.987378,0.08343942,0.7921215,0.320012,-0.02573165,-0.09138053,0.9954835,-0.04098061,0.02405866,-0.2532945,-0.9662213,-0.03572955,0.368918,4.930317,-1,0,0,0
0,1,1,4,1,1,6,0.229,1.172553,0.2509043,-0.2512216,4.987378,0.08428124,0.8060208,0.3196858,-0.01185341,-0.03726298,0.9992352,-0.01657462,0.01037721,-0.2487157,-0.9683791,0.02914515,0.6326921,4.967627,-1,0,0,0
0,1,1,4,1,1,7,0.284,1.172553,0.2509043,-0.2512216,4.987378,0.08566935,0.8254287,0.3184482,0.007144981,0.0352781,0.999352,0.01622403,-0.007796456,-0.2455586,-0.9692147,0.1190991,0.9904869,4.994189,-1,0,0,0
0,1,1,4,1,1,8,0.338,1.172553,0.2509043,-0.2512216,4.987378,0.0911239,0.8354504,0.3200891,0.05814831,0.02369404,0.9980267,0.004575295,-0.03107569,-0.2383173,-0.9706793,0.3626467,0.9460894,4.980362,24,0,0,0
0,1,1,4,1,1,9,0.383,1.172553,0.2509043,-0.2512216,4.987378,0.09189937,0.8362119,0.3213558,0.04586676,0.01403223,0.998849,0.001450009,-0.02394566,-0.2341486,-0.9719048,0.305901,0.9016824,4.981709,24,0,0,0
0,1,1,4,1,1,10,0.435,1.172553,0.2509043,-0.2512216,4.987378,0.09426996,0.8390599,0.3241029,0.05390369,0.03126919,0.9980564,0.008732758,-0.02992534,-0.2392568,-0.9704558,0.3459116,0.9850357,4.983386,-1,0,0,0
