manual_click,small_target,small_area,method,block_idx,trial_idx,time_step,time_elapsed,eye_height,target_pos_x,target_pos_y,target_pos_z,position_x,position_y,position_z,direction_x,direction_y,direction_z,rotation_x,rotation_y,rotation_z,rotation_w,cursor_x,cursor_y,cursor_z,inferred_idx,selection,success,wrong
0,1,1,3,1,1,1,0.0,1.175887,0.1256108,0.1256505,4.996843,0.01754655,0.8526447,0.1527597,0.0241397,0.02068005,0.9994947,0.01223624,-0.01014572,0.169328,-0.9854316,0.1344008,0.9527517,4.991063,-1,0,0,0
0,1,1,3,1,1,2,0.023,1.175887,0.1256108,0.1256505,4.996843,0.004776698,0.8294567,0.1880457,-0.004852617,-0.1844909,0.9828222,-0.09239482,-0.007216176,0.1036035,-0.9902916,-0.01820517,-0.04428726,4.842666,-1,0,0,0
0,1,1,3,1,1,3,0.075,1.175887,0.1256108,0.1256505,4.996843,0.004749983,0.8301148,0.1880091,0.001738254,-0.1716848,0.9851504,-0.08560482,-0.009829123,0.1036195,-0.9908775,0.0129897,0.01629013,4.857845,-1,0,0,0
0,1,1,3,1,1,4,0.12,1.175887,0.1256108,0.1256505,4.996843,0.005126873,0.8303357,0.1881742,0.004890924,-0.16959,0.9855026,-0.08438043,-0.01134264,0.1042185,-0.9909036,0.02831364,0.02634799,4.86022,-1,0,0,0
0,1,1,3,1,1,5,0.175,1.175887,0.1256108,0.1256505,4.996843,0.006060475,0.8311549,0.1883636,0.010812,-0.1633355,0.9865113,-0.08085403,-0.01438608,0.1093928,-0.9906003,0.05733916,0.05649447,4.867146,-1,0,0,0
0,1,1,3,1,1,6,0.229,1.175887,0.1256108,0.1256505,4.996843,0.007134806,0.8319767,0.1887787,0.02095451,-0.1595823,0.9869622,-0.07832,-0.01961817,0.1142491,-0.9901658,0.1065365,0.0749678,4.870622,-1,0,0,0
0,1,1,3,1,1,7,0.27,1.175887,0.1256108,0.1256505,4.996843,0.008717082,0.8344977,0.1891678,0.0231557,-0.1498596,0.9884361,-0.07272936,-0.02218993,0.1419308,-0.9869518,0.1186358,0.123123,4.881216,-1,0,0,0
0,1,1,3,1,1,8,0.327,1.175887,0.1256108,0.1256505,4.996843,0.009863909,0.8386399,0.1880754,0.0251435,-0.1057175,0.9940783,-0.05004708,-0.02135768,0.168789,-0.9841491,0.1296237,0.3351023,4.922921,-1,0,0,0
0,1,1,3,1,1,9,0.366,1.175887,0.1256108,0.1256505,4.996843,0.01031087,0.841985,0.1860113,0.02180019,-0.06557729,0.9976093,-0.0302518,-0.01673812,0.183273,-0.9824539,0.1144898,0.5286038,4.953394,-1,0,0,0
0,1,1,3,1,1,10,0.422,1.175887,0.1256108,0.1256505,4.996843,0.01043987,0.8481702,0.180924,0.03312466,0.01555256,0.9993302,0.01075818,-0.01480389,0.1883027,-0.9819405,0.1698268,0.923005,4.989432,-1,0,0,0
0,1,1,3,1,1,11,0.478,1.175887,0.1256108,0.1256505,4.996843,0.009438886,0.8506011,0.1777274,0.01860097,0.05163768,0.9984927,0.02714639,-0.004093043,0.1947737,-0.9804639,0.09923622,1.099885,4.998012,-1,0,0,0
0,1,1,3,1,1,12,0.519,1.175887,0.1256108,0.1256505,4.996843,0.008761029,0.8518464,0.1757875,0.02398387,0.07345988,0.9970098,0.03836217,-0.004845035,0.1886651,-0.98128,0.1247738,1.20718,4.998437,-1,0,0,0
0,1,1,3,1,1,13,0.575,1.175887,0.1256108,0.1256505,4.996843,0.008315524,0.8535223,0.1740952,0.01597631,0.1004694,0.9948119,0.05088869,0.002098827,0.1973508,-0.979009,0.08577416,1.340632,4.997286,-1,0,0,0
0,1,1,3,1,1,14,0.618,1.175887,0.1256108,0.1256505,4.996843,0.008178703,0.8544852,0.1732515,0.02050065,0.1153418,0.9931143,0.05866174,0.00128549,0.1961854,-0.9788097,0.1076974,1.414402,4.99424,3,0,0,0
0,1,1,3,1,1,15,0.672,1.175887,0.1256108,0.1256505,4.996843,0.008079903,0.8548439,0.1729247,0.03223112,0.1271254,0.9913628,0.06560531,-0.003811161,0.1887237,-0.979829,0.1646874,1.472533,4.98985,3,0,0,0
0,1,1,3,1,1,16,0.727,1.175887,0.1256108,0.1256505,4.996843,0.00799183,0.8538971,0.1735921,0.0260332,0.1132051,0.9932305,0.05815337,-0.001709269,0.1950551,-0.9790652,0.1343393,1.403318,4.994058,3,0,0,0
0,1,1,3,1,1,17,0.768,1.175887,0.1256108,0.1256505,4.996843,0.007859606,0.8534858,0.1738118,0.03143374,0.1129682,0.9931012,0.05855099,-0.004598926,0.1914762,-0.9797385,0.1604082,1.401723,4.993353,3,0,0,0
0,1,1,3,1,1,18,0.824,1.175887,0.1256108,0.1256505,4.996843,0.007796294,0.8533298,0.173924,0.03076543,0.1119844,0.9932336,0.05800224,-0.004352347,0.1916925,-0.97973,0.1570877,1.396742,4.993658,3,0,0,0
0,1,1,3,1,1,19,0.866,1.175887,0.1256108,0.1256505,4.996843,0.007575054,0.8531623,0.1740535,0.03079854,0.1103001,0.993421,0.05717118,-0.004576138,0.1909175,-0.9799291,0.157005,1.388322,4.993985,3,1,0,1
